2025-01-23 13:04:01,Pittsburgh,28\u00baC
2025-01-23 13:04:02,Tokyo,22\u00baC
2025-01-23 13:04:03,Pittsburgh,27\u00baC
2025-01-23 13:07:43,Pittsburgh,29\u00baC
2025-01-23 13:07:44,Pittsburgh,26\u00baC
2025-01-23 13:07:45,Pittsburgh,24\u00baC
2025-01-23 13:07:46,Pittsburgh,27\u00baC
2025-01-23 13:07:47,Columbus,27\u00baC
2025-01-23 13:07:48,Columbus,20\u00baC
2025-01-23 13:07:49,Austin,30\u00baC
2025-01-23 13:07:50,Columbus,29\u00baC
2025-01-23 13:07:51,Columbus,20\u00baC
2025-01-23 13:07:52,Fort Worth,31\u00baC
2025-01-23 13:10:03,Pittsburgh,21\u00baC
2025-01-23 13:10:04,Austin,22\u00baC
2025-01-23 13:10:05,Pittsburgh,32\u00baC
2025-01-23 13:10:06,Fort Worth,32\u00baC
2025-01-23 13:10:07,Austin,30\u00baC
2025-01-23 13:10:08,Columbus,24\u00baC
2025-01-23 13:10:09,Fort Worth,21\u00baC
2025-01-23 13:10:10,Pittsburgh,29\u00baC
2025-01-23 13:10:11,Pittsburgh,23\u00baC
2025-01-23 13:10:12,Fort Worth,19\u00baC
2025-01-23 13:11:10,Austin,18\u00baC
2025-01-23 13:11:11,Columbus,22\u00baC
2025-01-23 13:11:12,Columbus,28\u00baC
2025-01-23 13:11:13,Pittsburgh,24\u00baC
2025-01-23 13:11:14,Fort Worth,18\u00baC
2025-01-23 13:11:15,Columbus,29\u00baC
2025-01-23 13:11:16,Columbus,21\u00baC
2025-01-23 13:11:17,Fort Worth,32\u00baC
2025-01-23 13:11:18,Austin,31\u00baC
2025-01-23 13:11:19,Columbus,25\u00baC
2025-01-23 16:38:56,Pittsburgh,29\u00baC
2025-01-23 16:38:57,Pittsburgh,30\u00baC
2025-01-23 16:38:58,Pittsburgh,23\u00baC
2025-01-23 16:38:59,Pittsburgh,21\u00baC
2025-01-23 16:39:00,Pittsburgh,20\u00baC
2025-01-23 16:39:01,Pittsburgh,26\u00baC
2025-01-23 16:39:02,Pittsburgh,23\u00baC
2025-01-23 16:39:03,Pittsburgh,20\u00baC
2025-01-23 17:14:17,Bangalore,27\u00baC
2025-01-23 17:14:18,Hyderabad,25\u00baC
2025-01-23 17:14:19,Hyderabad,22\u00baC
2025-01-23 17:14:20,Hyderabad,28\u00baC
2025-01-23 17:14:21,Hyderabad,29\u00baC
2025-01-23 17:14:22,Bangalore,25\u00baC
2025-01-23 17:14:23,Bangalore,21\u00baC
2025-01-23 17:14:24,Bangalore,31\u00baC
2025-01-23 17:14:25,Bangalore,23\u00baC
2025-01-23 17:14:26,Bangalore,32\u00baC
2025-01-23 17:25:23,Bangalore,27\u00baC
2025-01-23 17:25:28,Hyderabad,18\u00baC
2025-01-23 17:25:33,Bangalore,25\u00baC
2025-01-23 17:25:38,Hyderabad,29\u00baC
2025-01-23 17:25:43,Bangalore,23\u00baC
2025-01-23 17:25:48,Hyderabad,26\u00baC
2025-01-23 17:25:53,Bangalore,18\u00baC
2025-01-23 17:25:58,Hyderabad,25\u00baC
2025-01-23 17:26:03,Bangalore,30\u00baC
2025-01-23 17:26:08,Bangalore,30\u00baC
2025-01-23 17:59:17,New York,30\u00baC
2025-01-23 17:59:18,New York,20\u00baC
2025-01-23 17:59:19,New York,24\u00baC
2025-01-23 17:59:20,New York,23\u00baC
2025-01-23 17:59:21,New York,32\u00baC
2025-01-23 17:59:22,New York,32\u00baC
2025-01-23 17:59:23,New York,18\u00baC
2025-01-23 17:59:24,New York,31\u00baC
2025-01-23 17:59:25,New York,28\u00baC
2025-01-23 17:59:26,New York,27\u00baC
2025-01-23 18:03:11,Delhi,32\u00baC
2025-01-23 18:03:12,Mumbai,30\u00baC
2025-01-23 18:03:13,Delhi,25\u00baC
2025-01-23 18:03:14,Mumbai,27\u00baC
2025-01-23 18:03:15,Pittsburgh,23\u00baC
2025-01-23 18:03:16,Pittsburgh,32\u00baC
2025-01-23 18:03:17,Mumbai,27\u00baC
2025-01-23 18:03:18,Mumbai,27\u00baC
2025-01-23 18:03:19,Pittsburgh,25\u00baC
2025-01-23 18:03:20,Pittsburgh,18\u00baC
2025-01-23 18:16:37,Mumbai,28\u00baC
2025-01-23 18:16:38,Mumbai,30\u00baC
2025-01-23 18:16:39,Delhi,26\u00baC
2025-01-23 18:16:40,Pittsburgh,28\u00baC
2025-01-23 18:16:41,Delhi,30\u00baC
2025-01-23 18:16:42,Delhi,24\u00baC
2025-01-23 18:16:43,Delhi,30\u00baC
2025-01-23 18:16:44,Pittsburgh,32\u00baC
2025-01-23 18:16:45,Mumbai,28\u00baC
2025-01-23 18:16:46,Delhi,27\u00baC
